feature	fefifo_8001_2_49__shotgun	fefifo_8001_6_2__shotgun	fefifo_8001_7_23__shotgun	fefifo_8002_1_59__shotgun	fefifo_8002_2_58__shotgun	fefifo_8002_6_111__shotgun	fefifo_8002_7_17__shotgun	fefifo_8003_1_54__shotgun	fefifo_8003_2_55__shotgun	fefifo_8003_6_102__shotgun	fefifo_8003_7_109__shotgun	fefifo_8004_1_63__shotgun	fefifo_8004_2_64__shotgun	fefifo_8004_6_13__shotgun	fefifo_8004_7_154__shotgun	fefifo_8006_1_72__shotgun	fefifo_8006_2_77__shotgun	fefifo_8006_6_6__shotgun	fefifo_8006_7_164__shotgun	fefifo_8007_2_68__shotgun	fefifo_8007_6_11__shotgun	fefifo_8008_1_85__shotgun	fefifo_8008_2_76__shotgun	fefifo_8008_6_22__shotgun	fefifo_8008_7_153__shotgun	fefifo_8009_1_93__shotgun	fefifo_8009_2_81__shotgun	fefifo_8009_6_159__shotgun	fefifo_8009_7_201__shotgun	fefifo_8010_1_87__shotgun	fefifo_8010_2_89__shotgun	fefifo_8010_6_151__shotgun	fefifo_8010_7_152__shotgun	fefifo_8011_1_33__shotgun	fefifo_8011_2_104__shotgun	fefifo_8011_7_216__shotgun	fefifo_8013_1_91__shotgun	fefifo_8013_2_125__shotgun	fefifo_8014_2_34__shotgun	fefifo_8014_6_123__shotgun	fefifo_8014_7_145__shotgun	fefifo_8016_1_43__shotgun	fefifo_8016_2_41__shotgun	fefifo_8016_6_146__shotgun	fefifo_8016_7_292__shotgun	fefifo_8017_1_15__shotgun	fefifo_8017_2_16__shotgun	fefifo_8017_6_289__shotgun	fefifo_8017_7_205__shotgun	fefifo_8018_1_3__shotgun	fefifo_8018_6_290__shotgun	fefifo_8018_7_219__shotgun	fefifo_8020_1_82__shotgun	fefifo_8020_2_83__shotgun	fefifo_8020_7_193__shotgun	fefifo_8021_1_26__shotgun	fefifo_8021_2_21__shotgun	fefifo_8021_6_285__shotgun	fefifo_8021_7_288__shotgun	fefifo_8022_1_42__shotgun	fefifo_8022_2_5__shotgun	fefifo_8022_6_208__shotgun	fefifo_8022_7_254__shotgun	fefifo_8023_2_30__shotgun	fefifo_8023_6_183__shotgun	fefifo_8023_7_291__shotgun	fefifo_8024_1_99__shotgun	fefifo_8024_2_131__shotgun	fefifo_8024_6_248__shotgun	fefifo_8024_7__shotgun	fefifo_8025_1_27__shotgun	fefifo_8025_2_20__shotgun	fefifo_8025_6_213__shotgun	fefifo_8025_7_220__shotgun	fefifo_8026_2_60__shotgun	fefifo_8026_6_276__shotgun	fefifo_8026_7_255__shotgun	fefifo_8027_1_18__shotgun	fefifo_8027_2_1__shotgun	fefifo_8027_6_283__shotgun	fefifo_8027_7_218__shotgun	fefifo_8028_1_25__shotgun	fefifo_8028_7_199__shotgun	fefifo_8029_1_97__shotgun	fefifo_8029_2_98__shotgun	fefifo_8029_6_194__shotgun	fefifo_8029_7_195__shotgun	fefifo_8030_1_121__shotgun	fefifo_8030_2_124__shotgun	fefifo_8030_6_251__shotgun	fefifo_8030_7__shotgun	fefifo_8031_6_272__shotgun	fefifo_8031_7_258__shotgun	fefifo_8032_1_29__shotgun	fefifo_8032_2_28__shotgun	fefifo_8032_6_271__shotgun	fefifo_8032_7_209__shotgun	fefifo_8033_1_4__shotgun	fefifo_8033_2_14__shotgun	fefifo_8033_6_256__shotgun	fefifo_8033_7_178__shotgun	fefifo_8034_1_114__shotgun	fefifo_8034_2_232__shotgun	fefifo_8034_6_198__shotgun	fefifo_8034_7_181__shotgun	fefifo_8035_1_168__shotgun	fefifo_8035_2_257__shotgun	fefifo_8036_1_169__shotgun	fefifo_8036_2_170__shotgun	fefifo_8036_7_321__shotgun	fefifo_8037_1_119__shotgun	fefifo_8037_2_228__shotgun	fefifo_8037_6_243__shotgun	fefifo_8037_7_303__shotgun	fefifo_8038_1_116__shotgun	fefifo_8038_2_224__shotgun	fefifo_8038_6_249__shotgun	fefifo_8038_7_305__shotgun	fefifo_8039_1_226__shotgun	fefifo_8039_2_166__shotgun	fefifo_8039_6_235__shotgun	fefifo_8039_7_329__shotgun	fefifo_8041_1_207__shotgun	fefifo_8041_2_211__shotgun	fefifo_8041_6_320__shotgun	fefifo_8041_7_317__shotgun
ko:K08194	0.75656	1.52353	18.13933	51.29712	3.78104	10.72254	2.07549	2.88018	1.84005	4.68741	0.94083	0.5501	2.21068	0.68157	3.45051	8.95107	0.80084	5.12618	20.90397	39.14293	0.10998	11.56652	0.2256	0.98351	10.8324	8.34793	13.22288	41.73201	8.34952	4.69885	29.7621	6.08038	7.54327	13.37044	29.03813	11.90234	19.23031	7.16312	1.07245	4.35677	52.15168	1.4311	4.92892	1.17993	5.84734	2438.88895	84.77371	91.59039	114.76458	4.37804	3.95831	13.29224	4.09801	47.06297	24.84585	4.5764	14.72791	10.24799	8.32761	43.85216	175.85418	164.99571	144.07778	12.52756	1.59728	0.49275	24.03737	80.55662	2.32192	1.85346	5.13699	7.42566	6.04946	11.60405	4.63702	8.05176	5.52886	12.69715	6.77876	3.45569	9.49054	30.50608	14.85514	4.38178	3.86398	3.22259	12.42041	187.18725	462.6789	220.14645	124.8939	398.73112	656.14932	26.24895	69.83771	14.34267	5.17094	62.50022	1.40493	7.63093	3.54798	2.21161	5.87093	20.64943	3.2214	26.09459	22.4026	13.80494	6.70333	2.04471	6.26866	15.27625	4.52139	17.97317	3.69271	2.46448	8.65067	2.0959	14.61297	99.08362	9.01646	0.72438	6.69343	14.92401	16.20079	8.06389
ko:K08195	4.7124	6.58395	30.56814	1.06594	0.20526	3.60832	0.18013	3.64674	57.06958	95.68375	102.76643	3.12215	9.89917	1.49363	9.97277	3.27931	1.06097	3.08738	5.75243	1.27704	0.2249	4.99659	0.30736	0.84767	2.19023	6.76788	7.56811	11.52479	7.91429	3.45317	7.79362	5.29919	4.26589	1.17653	59.82188	0.71752	5.22127	9.64536	2.21384	6.67429	5.10712	2.69473	5.49198	0.82579	3.77977	4.353	7.8055	19.2279	6.24582	23.39526	39.70801	108.3533	2.4448	13.0044	13.38324	13.82085	13.90196	9.49472	8.71647	5.36626	12.85951	13.36451	28.46564	128.35545	20.57815	55.33083	6.7447	10.02246	NA	2.47208	8.63963	1.0947	3.60619	5.81794	0.71193	1.61773	4.59005	1.25414	0.61902	2.16494	10.26887	4.59963	3.93122	5.9639	6.59059	6.86542	5.51487	3.80227	5.13179	0.73726	6.94932	489.42405	882.4915	0.92015	2.48164	0.45214	0.6661	2.46014	1.81288	6.3151	5.87968	1.29132	1.48802	6.32162	7.2659	2.00106	0.91607	6.84908	8.44087	2.43055	2.05909	2.82658	1.43012	4.10443	3.08599	2.78922	2.32641	2.09674	0.70907	2.35883	0.30218	0.21378	1.14252	4.79146	5.63429	0.13578
ko:K08196	2.73381	NA	0.96102	1.24818	0.58213	2.05259	NA	1.40481	1.03937	NA	NA	0.70054	1.06169	3.94537	3.92472	0.69903	0.69305	2.88023	7.12284	1.11282	0.36006	5.48357	NA	NA	1.92653	0.61492	0.60535	NA	1.29846	NA	1.54873	NA	NA	1.69608	1.57246	20.50894	33.65081	3.90159	2.15657	63.79331	6.19436	86.64689	41.14483	224.67586	103.17433	4.54144	0.63977	NA	0.90288	NA	1.46557	NA	NA	1.67411	0.60994	NA	NA	NA	NA	NA	0.34216	1.81716	0.76009	1.03953	3.1474	NA	24.10928	6.15997	1.25856	1.61451	2.41141	0.36578	2.11037	5.69312	1.75238	1.06459	2.81884	0.61876	NA	NA	0.67218	0.64807	1.9436	6.59274	1.32563	NA	0.94281	1.07737	0.68303	0.66204	0.87011	0.65093	NA	0.31626	1.35342	NA	2.32336	NA	1.66079	4.65519	0.68891	NA	NA	0.67594	16.54542	39.31419	15.02777	15.50285	4.09469	NA	0.66326	1.47323	NA	NA	2.07293	1.73975	4.14508	1.05596	0.68947	3.04982	NA	NA	1.03523	2.31921	0.93403	2.033
ko:K08202	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.20337	10.58023	NA	NA	NA	NA	NA	2.58833	23.31986	NA	NA	NA	NA	NA	NA	NA	NA	0.40972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K08204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.86423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86598	12.56283	0.94113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K08217	2649.98906	1353.15792	8993.36364	2679.58516	791.84246	5032.97035	1112.37115	3359.77677	5288.74109	6824.03281	2632.52899	920.50456	1905.84689	437.62004	1364.2196	2328.4418	1194.1253	1353.74979	4052.82866	1469.06912	2014.2208	3418.7127	411.80554	1722.63885	2630.48902	2832.10978	3870.06047	10930.78576	4600.4088	739.7359	1073.08462	1078.45954	1507.53347	652.411	2007.15495	1510.21922	1458.47228	1431.00727	2525.3288	6495.12587	2952.0678	2239.61546	1663.53303	2977.39207	9908.87127	2524.76174	903.57604	634.81348	2398.88732	553.21294	453.45847	1013.76693	853.21123	1391.60789	1322.59124	3454.36208	2022.32189	1299.96854	2481.63132	788.88517	817.85394	515.46591	667.67521	2018.69763	1832.55122	708.82551	2522.65725	4172.90036	215.28293	973.61991	1760.39576	1027.73985	1416.4937	1853.95956	869.70267	2106.43397	3070.98459	613.33527	192.83218	1180.60312	1665.8598	2260.73162	5898.62798	2532.65071	2952.99047	2960.60441	3871.16408	955.94824	712.89934	255.09976	836.491	1040.54376	1295.05591	2699.12143	3426.31658	2857.14058	1023.77964	1064.94382	380.48063	694.78582	432.14187	1028.52367	1740.40939	5022.61371	3554.95102	645.31079	789.32936	2320.63806	1188.9594	873.47918	673.73495	814.49965	247.06874	2645.21106	1851.18742	3219.81522	3567.68093	3614.92354	2664.91362	5837.21175	1297.68826	1976.53647	869.58388	1093.08015	422.32176	964.54435
ko:K08218	5588.3693	2930.35444	19991.76149	5115.29253	1521.1614	6576.78482	1922.41471	2410.21082	6360.00257	8244.73654	6171.70019	2350.0585	2972.50127	1660.91447	3870.5447	3851.17897	2016.25056	1761.69001	7006.45351	4721.53941	5974.93215	5998.75966	557.91357	3948.93121	4787.53356	4322.43179	5133.06076	12701.35555	4816.03919	3820.71192	5611.6481	4108.52112	6243.5067	2477.47316	6590.4349	5148.25209	5501.93735	3167.63374	3335.33804	10074.31025	4847.10829	1387.29078	1408.59974	2756.52572	4063.63226	8501.71442	2029.35303	2218.92354	9167.80968	2128.92435	2930.55723	6380.51594	4452.15392	3749.20937	17158.86164	10931.47795	5709.51924	3097.07008	5476.74884	2506.19506	3273.05129	1927.03521	2906.72222	6441.93215	2887.41696	2696.65614	4685.90316	9619.35129	238.85379	1088.6312	3238.52071	2260.73494	3230.55584	3886.51555	2775.1398	6131.43049	5373.77561	1091.97385	468.19167	2160.11424	5972.28727	3718.83481	14142.73214	6695.59944	6721.25614	5623.32036	7499.07685	6022.97807	7037.62847	2360.96936	6420.04403	2629.68346	3127.04722	7325.4087	9617.37745	7051.96358	2634.7368	4770.36569	1903.22395	3402.14203	1570.31196	1342.03194	2469.58341	7560.43252	4590.41372	2297.34485	2208.09691	8020.02459	3556.06323	4372.21001	3243.83596	2234.05976	874.44167	8141.37766	4093.46709	3172.93764	3994.97403	6696.29208	4341.10444	10631.87315	2124.27169	4450.36203	3695.54224	2995.64791	1794.45969	5603.50006
ko:K08219	436.14554	59.37331	274.89356	17.6903	3.47946	7.07028	1.90407	25.76001	144.75173	277.41885	136.49491	43.05752	32.19176	4.00679	79.27203	6.2903	1.70375	6.32712	41.46394	13.69648	0.69489	105.2583	1.41509	5.81281	5.55516	52.5292	75.09679	86.63014	52.08238	6.66017	5.51728	3.79865	3.57282	9.95631	76.53163	21.39493	105.70864	11.43264	11.01783	137.56041	37.8193	76.4165	56.7574	258.616	247.10931	1008.82574	8.95051	22.05903	42.90677	5.39236	0.35891	2.53263	69.75506	65.68217	194.70071	30.8612	7.35211	59.86243	10.60949	61.54261	143.92862	88.98463	102.39605	100.69409	37.65806	52.66021	10.32586	40.24036	NA	NA	185.76472	57.58541	34.52341	129.19454	68.89093	68.64736	246.77061	37.30085	56.99485	35.47033	46.62284	54.85415	9.33794	30.42101	79.10038	43.11219	87.14408	197.03175	221.6345	113.122	144.82462	220.69358	347.41052	123.50149	373.51693	291.08855	16.63442	26.07267	134.08851	206.79749	20.20753	222.16735	96.11775	344.27418	754.11299	17.90561	85.05198	16.10847	7.79071	9.31433	13.71215	10.02901	1.86771	42.22957	16.24551	3.38294	27.43273	18.16329	6.99764	108.96641	8.70288	2.68065	3.12575	3.40182	5.39322	2.17965
ko:K08220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98788	1.84493	NA	NA	NA	NA	NA	NA	NA	0.97288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K08221	3.07477	1.6979	15.1279	1.51841	0.42251	1.6001	0.6861	2.47481	7.44074	10.84767	9.6536	9.90848	17.70158	5.57965	61.92904	2.36358	0.61628	1.57355	5.92996	1.001	0.73425	17.79901	NA	2.11248	6.22256	33.62163	45.73268	56.54616	18.45554	0.70459	3.25893	1.48656	2.35138	31.78275	203.4683	35.56221	1.92023	0.12346	11.87241	21.80451	26.02181	1.13157	1.46724	8.78816	46.91386	123.9781	7.59601	20.95933	59.61951	31.8634	10.16338	26.76687	1.49061	1.9343	3.75214	35.42578	17.69237	16.528	20.09762	2.32452	24.18853	15.10618	12.55058	2.3949	1.64537	1.03998	27.46624	15.67315	0.35955	2.3659	2.79788	0.18513	2.90483	2.42631	1.58317	11.39854	6.90359	8.67719	13.24754	3.89225	20.07822	5.72643	5.74847	45.17909	76.3738	37.08121	51.74364	2.8374	3.50527	3.26117	5.14688	8.58017	4.73062	30.93044	63.76341	38.20071	6.47049	0.56115	2.613	4.76761	3.48699	1.05343	1.24943	8.19941	3.37718	29.91715	19.23585	21.52321	3.55549	1.16741	15.06811	7.88173	1.47936	27.01953	27.7578	12.40998	19.58934	23.56436	3.58407	5.5831	0.64125	0.85002	33.8277	39.94028	18.84348	50.6634
ko:K08222	174.46544	151.16553	1490.3931	267.36724	88.27569	1146.41032	262.31179	119.91361	255.41389	480.14969	207.65766	443.40209	1478.85241	422.9191	841.37545	348.79634	290.52687	299.16887	928.88436	167.0692	206.34657	1257.0989	144.05053	408.85819	1070.9629	233.21193	453.21153	976.75124	652.93823	370.00696	630.55504	336.69747	633.9547	552.27099	541.51712	823.70839	144.01782	209.01551	243.1929	410.68463	341.28645	109.93828	100.59323	399.36081	427.8642	412.23103	107.14837	238.68611	1143.95643	363.28252	351.90469	857.7942	449.72086	229.61249	632.0245	634.49356	197.34791	374.72565	988.64727	92.13205	329.70137	242.88371	357.56133	545.70219	406.64671	152.37683	1280.6183	2540.33885	97.30377	286.89674	137.87389	71.60268	107.21888	136.54068	986.70477	925.797	619.14936	836.27881	273.29566	1534.99323	2554.25152	1334.01497	2865.10226	441.5767	538.6948	640.24045	673.08617	449.59096	555.20508	169.4652	549.55165	331.47456	393.42066	76.13099	477.51952	374.82308	310.33905	402.9659	55.05239	139.7818	138.742	64.33195	178.49069	406.87191	237.62611	55.88771	85.67393	430.36838	183.38666	160.77973	377.93436	469.16137	106.99561	1018.5915	86.36057	152.83728	153.3397	234.27326	195.98267	277.83534	90.00335	295.53519	301.77607	405.20395	146.77039	714.86467
ko:K08223	2315.26822	1148.22912	7188.1395	2258.71611	715.20488	3691.31213	928.85731	1385.22363	3910.48512	6418.01934	5977.89215	1276.18394	2702.62987	971.76761	2404.05782	2157.88945	1260.6853	1328.72384	3872.22675	1673.79956	2161.41385	1966.21438	198.0469	1028.28722	1474.54772	2246.40008	3053.68353	8887.63106	2696.87031	1182.05897	1640.6692	1297.94562	2197.54307	1332.68877	3207.58887	2346.073	2213.43332	827.54306	1930.08276	6850.77687	2849.61624	1153.34387	813.88449	1950.81229	4631.30207	3300.22021	756.32257	841.37815	3784.7668	500.19273	1071.85169	2457.55431	1728.78351	1972.29519	3871.62335	3692.76153	1498.50385	1211.43794	1815.93242	1066.90785	1783.79489	972.8347	1390.27878	6563.39618	1936.92911	2876.61952	3766.31267	6415.54742	236.62513	1154.74416	1510.31227	1075.07856	1736.80872	2349.09097	1459.79361	1869.43789	1738.51624	663.27294	187.44623	1422.99137	2522.92665	2079.60302	5125.8439	3284.21501	4399.99306	3398.76279	4293.18276	2339.30836	2437.10549	857.94632	2777.91681	1209.83167	1595.86468	2955.54699	4658.38477	2979.12886	1152.48613	1434.49566	827.94308	1526.28994	700.40535	322.3435	526.61695	1598.5218	1545.06441	662.63904	886.80523	3325.2101	1514.69578	2439.60465	1176.71162	1186.39296	347.2138	3683.41476	1974.37635	1842.65596	2453.85011	2715.6162	1746.8928	3811.68204	870.67039	1294.86942	2057.89665	1771.70263	1133.14897	3148.91279
ko:K08224	2083.3752	772.20038	5807.34912	2012.53313	555.46205	1999.05356	653.92136	2528.73726	8094.1442	11215.56417	11639.05474	740.80331	698.91292	668.72717	1649.40964	2409.95175	1166.38839	1053.30468	4354.41882	763.65274	1287.79195	2334.39777	308.96862	1632.6752	2079.41238	1636.564	1943.50426	4382.36421	1993.89106	1458.45845	2391.08774	1717.19453	2713.72467	1072.84395	1928.22104	1990.08646	1856.58623	1134.54772	1003.5007	3534.36004	1956.69008	651.18344	621.5693	1265.30434	2020.81966	3928.51733	610.56908	1012.40042	3758.61762	1008.45956	2173.87938	4802.50805	2015.96221	1674.53627	7765.12208	4012.77814	2217.39594	1095.93969	2308.8011	919.93558	1264.61654	643.65168	975.3838	4540.00638	1422.06807	2161.96887	2547.09669	5330.10349	232.57968	887.67625	846.70172	808.40476	1074.97572	1485.52117	939.11774	1931.70539	2143.42759	374.55705	147.11067	822.10702	2429.07594	1509.45169	6372.70346	2515.556	2537.21802	2256.93794	2549.77923	2195.24683	2433.278	897.82408	2400.79149	1488.90595	2006.51687	2903.62581	3456.48867	2878.85771	1280.4363	1929.09671	533.58822	737.73056	463.541	662.22098	1211.82098	3342.1674	2081.35967	786.14531	864.85931	3796.62953	1889.37801	2546.5326	1405.73744	881.68403	378.04591	3339.23056	1511.1348	632.20895	986.45599	2448.1721	1538.88128	3832.4485	776.56408	1826.29641	1784.12987	1102.723	853.84078	2610.1777
ko:K08225	0.59984	7.98641	35.88876	11.40522	0.47384	3.43713	NA	1.12226	7.71437	4.04434	2.68363	0.20815	0.98543	0.32292	6.90319	4.46001	1.96661	4.80881	9.45818	20.75903	NA	5.68878	NA	1.88863	10.77204	0.59398	1.52069	7.88438	0.61975	3.02992	1.73758	1.32198	0.85965	5.97832	27.19382	16.8702	12.12738	2.92948	4.13472	21.62918	33.84026	NA	NA	NA	NA	829.52141	2.88091	9.809	3.06283	4.22346	0.16631	1.1933	3.33327	14.08781	9.03853	15.20099	5.90735	15.79502	8.66275	14.48853	56.09957	58.73551	49.62212	5.0694	0.56215	0.28259	8.93507	33.43505	NA	0.74434	28.62546	6.03028	13.69739	16.46832	NA	0.96783	0.13618	2.26224	2.13707	1.3411	9.6491	4.06786	1.87198	13.71773	6.76966	7.58262	20.82862	70.41168	150.40116	90.73367	49.92742	253.42373	572.8959	22.06991	17.42358	6.06174	1.01202	32.41038	14.9825	21.93897	13.73606	3.406	0.09862	2.90115	3.54534	26.48512	16.12845	8.91948	NA	NA	13.92954	26.93296	3.07306	22.2944	1.01443	0.72971	0.57126	0.52657	3.56666	34.78635	5.97066	0.33173	0.4149	0.55168	5.25337	NA
ko:K08226	8.90388	2.76754	21.0751	NA	NA	NA	NA	188.62485	7.23686	36.42108	17.94535	NA	2.85887	2.16966	5.08232	NA	0.26033	1.25577	NA	18.76221	26.50071	0.71873	NA	1.07383	1.0531	NA	3.91919	5.07409	1.08577	3.43188	4.57834	0.69602	5.25757	0.98988	1.82588	1.04898	3.1443	0.67027	NA	121.20665	21.1524	0.27367	0.90927	3.18006	9.86525	14.57741	10.48325	5.36193	61.03423	0.36171	NA	1.96836	NA	NA	NA	4.35689	1.41751	3.4899	3.38524	NA	0.76182	NA	NA	3.68221	0.21621	1.47808	NA	NA	NA	NA	4.04443	2.80515	1.27277	10.19264	NA	0.35661	2.42624	NA	NA	0.69863	0.73923	1.01199	NA	NA	0.35494	NA	0.34262	2.25972	2.04499	1.38836	2.36993	2.8285	6.11076	3.36555	25.98336	11.7707	4.21245	1.64938	0.74861	2.04264	2.35481	10.5172	11.11057	44.52568	27.07909	1.24018	0.83921	3.18247	2.91348	1.10448	0.16663	NA	NA	5.46135	5.48794	15.47576	18.94545	9.3186	0.76378	9.57681	NA	NA	NA	NA	0.2063	NA
ko:K08227	NA	NA	4.4567	15.964	NA	2.18295	NA	0.54942	0.49098	1.49179	0.55671	0.65756	1.10727	0.77772	NA	2.25304	0.65052	3.5702	1.56415	12.53403	1.13475	4.01876	NA	1.58634	7.17547	5.02537	2.8029	8.53145	0.40571	0.86605	1.00992	0.19959	1.17935	0.48807	31.26683	0.51731	6.0717	1.18657	NA	NA	11.98076	NA	1.82553	NA	2.28992	945.70228	9.23719	11.2647	6.70556	2.25306	0.96555	0.50307	0.56578	23.2301	6.67866	5.09975	3.26815	2.8975	2.31298	7.35491	65.69171	54.94464	44.15197	4.22928	1.96951	NA	11.01054	28.70239	NA	NA	4.4546	1.87151	2.66915	7.24297	NA	NA	NA	1.99621	0.08516	NA	4.9071	6.56816	3.7785	3.18875	6.39142	0.91669	7.8418	59.39739	163.66655	82.90667	41.73323	191.15733	322.04044	3.5328	19.14842	6.75843	0.575	42.49926	1.81994	0.33659	2.888	0.69736	0.88215	1.53991	3.3659	14.66511	11.88214	4.36631	1.60822	NA	1.04916	6.01501	1.29843	4.77628	1.5441	0.36106	1.43895	NA	7.36465	32.0579	1.7757	NA	0.53984	2.51962	5.82378	0.54518
ko:K08234	1167.30018	548.04238	5115.62715	1445.447	711.14325	2109.5834	1012.18249	660.2903	2864.65428	4849.32079	3852.33751	366.0702	735.8465	476.74561	3594.79896	1194.1229	584.13132	1588.55765	2420.37086	618.34794	519.22537	1234.04751	175.93171	312.67046	627.14656	1759.10902	1669.71109	3589.96357	1573.0751	859.25895	1632.10491	629.78638	1233.40574	704.15911	3380.68361	1059.64928	799.644	1444.32998	1423.14301	1713.8387	3141.14408	922.46253	1398.99259	645.32299	3423.28461	4531.91436	351.92773	733.22526	2245.0012	288.51751	957.94571	2280.72461	859.37594	896.18836	2088.8955	2424.89036	674.00698	1134.42499	597.8169	247.30114	915.54327	675.22313	857.49968	3852.64687	1307.53656	1919.68719	790.42936	2112.3241	55.9541	148.63869	2261.21312	353.55501	598.70785	595.62325	534.43654	837.39199	1408.61867	186.7712	184.33397	211.63931	702.85828	2353.06254	1713.29703	3544.84837	2470.7729	3024.25251	2421.80908	547.9366	851.35588	426.53003	908.49611	699.74569	1225.60136	1697.85832	2822.17586	945.69653	302.59335	1092.00727	942.17851	1438.47193	1452.88504	950.33771	717.16161	2281.55876	2887.96544	2344.27709	988.28037	3325.06012	793.33288	735.45201	834.69297	795.22351	371.86568	2155.06418	766.35243	1035.46361	1299.66664	1653.69124	1920.53526	2472.09128	558.47704	773.79697	1099.61177	912.08295	310.97021	1168.88971
ko:K08235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.30316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.86611	8.84732	NA	NA	NA	NA	NA	16.55392	36.50126	3.46104	NA	NA	NA	NA	5.50176	18.8699	2.77486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K08239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.97562	47.62642	NA	NA	NA	NA	NA	51.31156	108.6855	0.46929	NA	NA	NA	NA	10.59361	72.07598	5.84466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K08244	NA	NA	NA	NA	NA	NA	NA	1.05297	55.57246	1.5698	1.6004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49794	0.99694	2.03047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
