feature	fefifo_8001_2_49__shotgun	fefifo_8001_6_2__shotgun	fefifo_8001_7_23__shotgun	fefifo_8002_1_59__shotgun	fefifo_8002_2_58__shotgun	fefifo_8002_6_111__shotgun	fefifo_8002_7_17__shotgun	fefifo_8003_1_54__shotgun	fefifo_8003_2_55__shotgun	fefifo_8003_6_102__shotgun	fefifo_8003_7_109__shotgun	fefifo_8004_1_63__shotgun	fefifo_8004_2_64__shotgun	fefifo_8004_6_13__shotgun	fefifo_8004_7_154__shotgun	fefifo_8006_1_72__shotgun	fefifo_8006_2_77__shotgun	fefifo_8006_6_6__shotgun	fefifo_8006_7_164__shotgun	fefifo_8007_2_68__shotgun	fefifo_8007_6_11__shotgun	fefifo_8008_1_85__shotgun	fefifo_8008_2_76__shotgun	fefifo_8008_6_22__shotgun	fefifo_8008_7_153__shotgun	fefifo_8009_1_93__shotgun	fefifo_8009_2_81__shotgun	fefifo_8009_6_159__shotgun	fefifo_8009_7_201__shotgun	fefifo_8010_1_87__shotgun	fefifo_8010_2_89__shotgun	fefifo_8010_6_151__shotgun	fefifo_8010_7_152__shotgun	fefifo_8011_1_33__shotgun	fefifo_8011_2_104__shotgun	fefifo_8011_7_216__shotgun	fefifo_8013_1_91__shotgun	fefifo_8013_2_125__shotgun	fefifo_8014_2_34__shotgun	fefifo_8014_6_123__shotgun	fefifo_8014_7_145__shotgun	fefifo_8016_1_43__shotgun	fefifo_8016_2_41__shotgun	fefifo_8016_6_146__shotgun	fefifo_8016_7_292__shotgun	fefifo_8017_1_15__shotgun	fefifo_8017_2_16__shotgun	fefifo_8017_6_289__shotgun	fefifo_8017_7_205__shotgun	fefifo_8018_1_3__shotgun	fefifo_8018_6_290__shotgun	fefifo_8018_7_219__shotgun	fefifo_8020_1_82__shotgun	fefifo_8020_2_83__shotgun	fefifo_8020_7_193__shotgun	fefifo_8021_1_26__shotgun	fefifo_8021_2_21__shotgun	fefifo_8021_6_285__shotgun	fefifo_8021_7_288__shotgun	fefifo_8022_1_42__shotgun	fefifo_8022_2_5__shotgun	fefifo_8022_6_208__shotgun	fefifo_8022_7_254__shotgun	fefifo_8023_2_30__shotgun	fefifo_8023_6_183__shotgun	fefifo_8023_7_291__shotgun	fefifo_8024_1_99__shotgun	fefifo_8024_2_131__shotgun	fefifo_8024_6_248__shotgun	fefifo_8024_7__shotgun	fefifo_8025_1_27__shotgun	fefifo_8025_2_20__shotgun	fefifo_8025_6_213__shotgun	fefifo_8025_7_220__shotgun	fefifo_8026_2_60__shotgun	fefifo_8026_6_276__shotgun	fefifo_8026_7_255__shotgun	fefifo_8027_1_18__shotgun	fefifo_8027_2_1__shotgun	fefifo_8027_6_283__shotgun	fefifo_8027_7_218__shotgun	fefifo_8028_1_25__shotgun	fefifo_8028_7_199__shotgun	fefifo_8029_1_97__shotgun	fefifo_8029_2_98__shotgun	fefifo_8029_6_194__shotgun	fefifo_8029_7_195__shotgun	fefifo_8030_1_121__shotgun	fefifo_8030_2_124__shotgun	fefifo_8030_6_251__shotgun	fefifo_8030_7__shotgun	fefifo_8031_6_272__shotgun	fefifo_8031_7_258__shotgun	fefifo_8032_1_29__shotgun	fefifo_8032_2_28__shotgun	fefifo_8032_6_271__shotgun	fefifo_8032_7_209__shotgun	fefifo_8033_1_4__shotgun	fefifo_8033_2_14__shotgun	fefifo_8033_6_256__shotgun	fefifo_8033_7_178__shotgun	fefifo_8034_1_114__shotgun	fefifo_8034_2_232__shotgun	fefifo_8034_6_198__shotgun	fefifo_8034_7_181__shotgun	fefifo_8035_1_168__shotgun	fefifo_8035_2_257__shotgun	fefifo_8036_1_169__shotgun	fefifo_8036_2_170__shotgun	fefifo_8036_7_321__shotgun	fefifo_8037_1_119__shotgun	fefifo_8037_2_228__shotgun	fefifo_8037_6_243__shotgun	fefifo_8037_7_303__shotgun	fefifo_8038_1_116__shotgun	fefifo_8038_2_224__shotgun	fefifo_8038_6_249__shotgun	fefifo_8038_7_305__shotgun	fefifo_8039_1_226__shotgun	fefifo_8039_2_166__shotgun	fefifo_8039_6_235__shotgun	fefifo_8039_7_329__shotgun	fefifo_8041_1_207__shotgun	fefifo_8041_2_211__shotgun	fefifo_8041_6_320__shotgun	fefifo_8041_7_317__shotgun
GH43_12	118.10778	85.52818	123.51214	66.09814	56.21208	66.87955	72.00955	68.61772	128.27543	114.29609	188.07831	66.6736	41.075	74.32477	90.11544	113.55894	129.4708	84.55026	97.85064	136.13172	181.62962	97.11989	115.4982	170.0171	79.41049	101.88264	106.64851	103.14126	116.83997	162.83047	146.03056	101.47709	138.74085	116.80998	109.94275	94.33215	142.43232	127.82161	89.98333	44.23664	77.04612	32.749	50.90913	34.33509	37.03128	72.65552	75.16519	125.18544	158.10003	131.4141	208.09872	219.20164	151.51278	81.08351	215.58189	147.57628	156.82345	108.33865	206.51607	203.99405	126.55707	95.51614	115.7824	173.28985	86.48986	200.94173	163.24819	138.49497	48.15348	56.21245	49.90999	68.8921	81.02637	71.57391	230.77459	152.81517	87.53479	111.75138	59.47426	122.11867	201.16143	134.02575	164.15082	139.44445	133.04365	136.56445	120.17363	106.11026	100.62926	106.90657	95.11514	123.39909	105.00509	108.13957	122.68346	134.86552	120.76901	120.12495	40.68762	67.46925	76.81243	95.22754	119.52848	127.60505	92.78505	95.52907	78.17187	91.87922	104.8811	158.57866	116.97042	76.20259	179.68604	157.79767	113.44454	85.32759	55.95542	137.99915	108.64997	92.67073	130.14483	141.3918	205.62288	145.49085	105.07964	212.54333
GH43_16	95.74102	76.89288	96.95674	18.74979	14.84083	32.85282	27.69377	57.46901	76.95275	60.32674	19.35721	29.01891	24.85095	60.54758	68.64401	51.1088	44.73684	45.49647	46.66111	25.76593	43.56337	34.95215	49.12425	81.45615	46.90132	78.99665	81.44577	76.74425	64.18922	50.98801	36.64572	37.8063	52.35221	13.34574	8.83009	7.8676	127.80356	115.29666	65.06219	14.38864	48.80392	4.86698	10.53908	18.94319	21.00992	19.65258	22.20407	34.97514	32.15853	18.40016	10.60864	10.82981	33.86694	28.32907	42.40764	77.68686	81.77661	35.57557	46.52283	85.27747	39.13369	39.04563	50.07579	13.17151	31.15527	17.56761	2.49926	25.09314	19.73265	15.8322	27.00815	36.55312	31.40893	35.74784	25.13495	28.78822	10.17564	6.60422	8.31564	15.30097	16.0899	35.48898	25.20923	31.31553	56.55036	61.39368	39.55138	36.76753	42.0905	42.46347	45.81576	69.16259	67.45183	61.03019	42.63445	22.22993	28.7973	18.22216	17.33945	52.0233	56.02196	30.04706	22.36822	18.65252	10.79167	65.00743	73.788	76.97312	79.89191	101.83715	44.15925	31.06173	44.11101	49.34865	45.34704	47.2313	34.57249	51.39113	42.57448	28.86603	58.32982	31.43215	45.9388	24.39914	50.69836	39.0427
GH43_17	21.87909	26.9394	33.06108	44.47745	29.5347	35.07479	30.89563	49.51656	42.27043	40.26488	34.39113	35.87849	27.8296	35.47344	27.19912	50.17893	54.84454	54.58618	43.58183	54.16819	97.7984	46.09873	23.69762	50.43776	29.82435	30.4933	33.664	30.42527	37.80184	58.99275	54.8427	29.07199	45.06999	22.04699	19.54369	19.05208	27.78958	26.86137	43.48989	34.67064	33.26779	36.77915	21.49538	27.16463	22.79611	37.63032	35.14001	45.22762	72.12573	43.88695	27.99391	36.96121	50.48869	29.71931	35.80039	27.48266	45.25267	42.0512	66.24564	201.02895	75.07631	65.29874	60.57844	17.91968	38.23666	15.94975	15.39037	8.54592	21.24415	37.03856	30.75342	36.64666	44.74259	43.73369	9.42051	26.25464	37.31536	5.33721	1.13917	2.81322	3.31808	26.73196	52.28243	64.36206	56.19055	51.94776	66.61614	48.29314	44.31549	52.04462	38.29874	49.12523	50.3142	40.0945	37.4434	58.70208	44.15349	41.3617	20.83144	30.07169	21.85822	54.53782	79.94962	97.47947	66.02403	49.71354	70.39243	69.33909	72.82439	52.27581	48.39443	21.22955	67.39088	56.67991	31.22129	52.6015	30.2329	48.50075	23.93729	31.13176	31.69702	51.51574	70.06087	62.3055	55.381	78.12898
GH43_18	25.26792	24.14067	39.43341	69.77901	36.32399	43.28205	42.75529	49.77513	49.28268	30.05027	33.58546	26.61902	15.82281	32.97269	19.93832	56.18104	73.35726	36.14001	45.60809	66.6398	112.19927	45.35393	31.9515	73.29179	33.56914	42.90165	54.30753	45.00231	51.83505	83.68381	88.30374	55.90696	76.17169	65.55632	42.86256	70.36919	37.64549	43.5448	33.50184	37.22318	25.12218	24.58666	27.23448	30.1658	14.57764	45.99131	41.18009	65.00699	96.98528	41.31277	8.78928	18.61711	121.28388	47.0499	76.95522	35.06951	75.9943	44.85955	117.70829	189.62672	75.00417	74.22821	78.05166	28.81554	32.84152	22.62322	51.71105	43.82306	14.54293	27.91623	17.6086	49.32182	53.46237	45.1343	98.95078	113.64539	97.61508	75.35155	35.49162	82.75516	92.39643	65.89542	142.79527	56.82203	55.32405	47.34961	56.69892	59.76697	69.60595	70.07638	56.78733	94.09775	74.43799	83.65686	92.83016	159.98988	131.45469	49.53582	19.58553	23.99602	12.5092	93.48204	137.22492	152.75861	85.48033	27.99782	51.42576	100.31179	128.36859	94.51785	75.0462	30.15788	53.58096	65.19298	44.37943	50.62221	34.16207	65.44211	56.91141	81.11813	78.34579	149.77347	103.64933	93.35359	95.35109	110.69283
GH43_19	84.81355	51.61678	51.63335	89.98363	52.49069	64.67963	65.10116	44.30944	46.05415	33.23158	40.90253	55.9665	21.4472	47.57744	27.58891	87.07446	94.92216	48.70599	68.85252	99.87684	203.3916	68.94578	62.03506	117.4888	53.75017	73.11944	82.88342	78.88835	77.38444	118.33234	108.48034	70.02199	96.97387	58.36476	39.99203	61.25013	88.34503	44.41077	45.773	42.20892	31.86063	21.08392	21.81421	38.24686	15.19464	50.63476	57.15953	69.75419	106.25397	62.45089	49.76187	44.44895	127.31522	65.15079	88.53535	88.55227	131.58589	69.76575	124.82876	172.7406	65.96473	67.45756	72.46028	28.91544	50.48595	22.87954	22.75434	21.50576	4.87301	4.53012	17.00801	61.01917	60.78236	58.9738	50.8015	80.71126	77.67203	29.07294	13.43543	36.80363	44.78288	66.4649	143.45273	84.21958	84.49078	74.49695	70.66946	95.76412	98.75131	110.24588	92.79485	84.38249	92.0152	118.37887	112.71759	136.00003	136.87112	57.87712	25.25898	42.17693	22.61498	87.91439	129.72637	144.71208	81.3159	39.60215	69.60865	117.01233	142.83293	106.38512	107.39664	51.0625	103.93638	112.93313	76.87614	63.42529	48.97262	83.87878	47.59347	65.33954	67.78546	106.64475	141.66972	117.75943	132.61237	141.5639
GH43_2	11.21977	5.90804	9.04479	20.80821	26.81303	24.82602	16.7528	16.0528	61.52429	62.40873	133.72312	47.98932	13.91487	13.39405	14.47673	34.03096	36.2347	12.42744	35.93411	43.83453	84.25368	36.29817	26.31022	79.78684	28.19976	11.26197	16.4356	16.4689	17.67307	46.07938	38.54012	27.87872	61.05771	5.32473	6.39353	6.08581	90.48917	49.11322	22.50208	21.84066	27.94007	3.99507	3.31035	16.66132	7.29488	8.77043	23.35814	18.51683	45.04288	5.76566	71.42159	91.60402	38.19791	25.31781	79.65546	59.31044	62.65119	57.75593	97.99653	160.93004	80.20087	43.06572	48.41939	102.70825	55.70962	117.22502	NA	NA	NA	NA	4.33882	18.5417	25.49115	25.21744	128.80345	94.37117	44.0532	33.20327	9.57651	26.82035	35.94721	44.97026	76.10277	16.15669	23.27409	25.21937	29.99266	11.1222	15.71117	16.74313	12.62847	40.99044	39.69536	10.26891	17.07317	27.49042	20.95957	18.44517	6.66165	12.9942	8.29652	18.7825	22.96304	44.58795	32.8041	4.22892	13.5982	44.60297	66.80933	83.39365	5.0961	3.75914	3.17095	9.84599	20.20923	28.16131	13.40826	23.88452	28.32902	37.43577	71.58295	33.70291	72.5728	68.96215	40.51847	58.26983
GH43_22	29.92323	57.61827	56.08721	26.42405	42.02605	81.47403	27.17387	2.09785	5.99017	32.39743	19.22912	11.62538	15.81158	19.61567	21.33287	61.71854	27.01926	38.78103	39.73904	3.17442	2.32077	25.7151	6.64154	11.09848	12.16312	20.87153	23.37823	11.44427	22.16383	27.77766	22.86285	12.12464	8.38953	21.48226	23.5596	10.56556	11.81937	19.60778	19.9963	13.72348	22.32034	17.75184	25.37166	7.15419	15.93528	29.98521	105.85516	26.10808	18.95503	15.48239	11.26583	17.92616	18.9074	23.13982	24.5014	41.3592	31.75959	28.49097	16.0446	16.16761	22.60013	35.5096	40.70858	8.17244	10.02359	9.22107	42.22884	21.67045	24.97536	19.109	42.96374	16.34127	16.31923	18.14878	19.97339	20.0194	52.0041	31.35691	12.7751	18.59974	14.31884	27.53628	12.12313	17.43649	43.973	70.81954	63.28223	10.23715	11.83084	12.51543	10.28486	12.15716	23.72266	8.61911	13.20683	4.9957	9.35436	9.99364	8.85342	14.82822	20.61134	7.3285	15.12584	10.14168	11.5194	58.75584	46.29449	32.45285	21.77468	17.95574	27.16791	36.50606	40.61653	34.96973	25.83992	17.46628	18.82876	25.38806	16.62407	5.97209	13.82568	9.1573	17.71089	15.86097	18.62313	25.82155
GH43_23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30513	0.0557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GH43_24	215.26331	100.61823	104.93263	149.83723	102.61196	116.76229	100.90027	98.47423	156.90751	144.65465	222.0202	112.04005	59.24805	115.43665	73.48406	123.42796	128.16363	73.8248	99.96802	183.07384	334.23916	129.6903	117.24053	197.37524	105.93017	208.92622	230.36548	229.53457	217.1211	184.12067	178.89905	144.19651	194.56783	121.6345	67.10207	128.24225	186.6032	92.68829	112.91067	130.69177	100.32389	43.19121	48.81996	84.45226	38.37926	127.00606	146.9859	160.22331	236.61387	87.15862	113.3306	150.64026	154.07631	110.21732	124.7954	205.86838	221.39884	141.04686	234.35511	413.06267	207.83672	157.92532	180.48304	152.04379	129.245	151.52305	142.61283	133.67408	72.16207	69.69647	65.46538	123.82126	135.02316	148.55767	102.00196	93.81903	81.63619	118.33758	69.9224	122.03339	165.7	145.39334	217.14946	181.35869	214.27011	196.26574	204.82404	215.10143	195.43392	207.90407	194.37031	137.57116	137.57515	199.37123	229.61518	266.61366	225.13807	130.1155	81.66873	107.65703	51.10806	152.25959	170.71669	223.23144	179.77469	98.13133	149.20402	179.91468	227.65495	208.46835	158.41655	101.07784	149.25849	164.38787	116.05941	107.57693	79.7665	120.12281	98.40382	123.20416	147.47255	151.88441	280.75149	237.35763	286.86323	260.35614
GH43_26	41.72742	60.01516	70.01119	51.48028	47.39441	86.71112	48.62407	30.85711	29.14216	39.84833	35.16534	63.94098	79.27746	36.76544	53.40871	79.09404	88.94303	75.46682	81.95759	71.21453	77.46602	56.44824	45.19649	41.73902	39.396	77.26527	94.46773	101.57501	100.40329	101.01454	110.13108	82.25902	96.8261	98.28209	86.63582	99.70446	46.28879	61.66701	68.10565	55.0941	40.96406	53.34227	58.65844	41.39831	35.59022	79.11468	141.23944	68.95601	87.49948	65.81372	88.85352	68.92995	61.21873	53.53965	34.87972	76.23564	62.31152	77.60747	99.89736	24.2114	49.9741	50.39371	57.95626	48.61441	84.70432	35.10112	143.93249	151.14796	52.42899	45.73449	40.97868	54.71948	44.12333	55.36163	166.72559	114.85429	76.86564	187.024	63.58567	130.63384	173.98674	75.37347	76.16543	51.05942	65.69164	76.05016	69.72716	47.79495	47.37473	35.1863	40.66248	50.1988	57.16755	63.23501	93.945	111.53864	103.53555	88.68364	30.54021	49.66224	52.92049	14.9476	41.88711	33.74071	30.73088	94.91624	65.89476	70.16686	74.42298	49.05327	38.7196	41.94183	44.55183	55.95026	99.20533	82.76062	59.0988	112.96033	72.60656	62.89111	72.87914	73.05887	105.89653	96.45889	106.59435	98.05182
GH43_27	12.90384	23.36151	22.8526	13.5323	16.54307	47.13027	12.27246	0.97079	1.31047	16.06795	9.74992	2.77315	6.93772	4.44845	4.54939	26.08654	12.58273	15.56292	20.79094	1.30288	0.22919	9.29792	6.3416	4.57772	3.40803	7.04602	8.48069	9.17366	7.49249	20.65334	14.95548	9.14331	8.10059	7.72514	8.06837	2.74672	6.82461	6.36803	2.05306	2.96715	2.26049	0.86515	1.98041	0.32473	1.4839	11.80972	72.79215	17.10209	13.81113	5.71128	5.32754	8.38105	5.10539	7.21823	7.04547	23.94659	15.35852	17.41181	12.19092	0.44894	1.32449	11.2391	19.67952	1.35183	1.41925	1.18205	21.56417	14.48129	11.35807	7.96739	22.72481	10.18917	8.15349	8.78872	9.23833	6.95306	25.4198	12.75136	4.77005	10.34329	7.37938	11.34353	3.21532	3.47654	15.90951	23.64787	18.88953	2.05462	5.50097	4.38931	3.32179	5.15499	5.18876	7.4831	9.64815	2.227	4.2452	5.82974	2.67182	4.85342	5.43166	11.23974	3.16747	3.8663	1.568	24.28723	14.38965	15.9913	9.62867	7.70611	2.26892	12.43907	9.45566	10.81223	12.67008	3.67922	3.76377	7.05801	27.08209	10.03099	15.84258	10.72737	1.73211	4.1479	1.26286	2.66026
GH43_28	178.02456	77.85344	66.52312	69.66406	62.89949	69.27172	54.30893	26.10942	21.38558	23.1998	15.4997	64.09414	38.8946	112.12993	48.51559	84.88615	89.88435	46.67532	62.95129	143.73507	208.20916	113.24875	110.39913	211.58259	96.94385	115.67053	113.58533	117.43893	113.00833	109.07996	89.45895	76.6527	108.56632	63.46175	47.21338	49.21798	134.09191	41.39772	44.75241	58.50348	43.86203	35.8869	47.04775	71.05285	30.88184	62.53486	121.15643	110.4275	147.65002	99.42351	72.29246	78.0022	114.88659	70.17905	83.99089	91.81174	82.6414	76.0868	93.74462	337.35874	121.61904	94.3332	112.3675	40.04421	91.69948	31.74426	48.60281	70.53759	56.61199	41.73775	37.10505	85.12884	88.1872	121.90545	25.04011	18.49823	10.50714	91.4613	48.00998	85.72347	143.63346	72.80394	54.99405	80.90445	120.96889	121.71099	107.49572	94.8988	82.91028	54.6903	92.50335	64.91221	58.80773	156.81566	130.75249	78.63969	99.22257	75.02843	26.82113	58.41203	47.77603	60.24854	79.53196	99.44858	71.22794	85.1097	104.84347	128.00453	133.4161	207.97403	161.87408	99.93806	110.01008	125.63716	133.04053	96.31725	48.93579	116.96548	112.31915	95.19329	183.96699	91.55833	124.88031	105.19602	103.31999	121.14537
GH43_29	37.7481	28.28273	51.58631	49.80267	36.55973	61.17804	41.24088	41.2167	120.42465	126.07659	244.52602	42.8246	22.73663	26.84707	18.6612	98.3856	111.34345	42.77801	93.14859	98.42706	180.69261	134.07193	123.05581	270.20369	104.27163	29.44911	43.1298	30.53383	46.89599	105.36593	78.30487	50.81768	85.11325	91.86878	38.38079	87.06062	166.51835	138.94847	47.92926	47.48861	71.14357	14.06076	17.28097	25.18936	12.2119	29.36684	51.3802	53.21277	102.8253	45.97117	153.01533	164.21237	99.28728	51.76585	263.1288	138.71361	174.33156	129.19612	198.82262	498.51767	164.49515	106.54923	105.45075	251.18543	110.52591	311.80795	79.69811	61.21897	24.20947	40.41389	23.67736	58.69806	73.93776	60.55897	84.19028	81.72395	61.51012	47.1292	30.08143	49.04641	76.89451	94.46903	163.54144	21.9173	34.85869	36.90283	39.47959	31.32614	40.11275	38.48135	30.36969	125.5341	123.77871	34.65384	50.04466	71.85431	63.82934	43.59923	14.48569	24.91005	28.30492	70.58431	101.36989	142.23926	101.24507	24.19919	50.13839	88.19211	101.53242	188.33232	52.11275	33.99657	121.44222	96.53029	48.35147	91.02911	40.35125	82.90428	56.75797	72.7577	171.63318	95.85315	79.37755	70.91599	33.62328	82.04348
GH43_3	66.8937	51.74732	47.01401	43.73398	33.43801	48.87823	36.59417	36.19456	32.67013	28.33571	26.76783	39.08792	49.96761	36.35537	13.73358	74.07748	101.88279	39.87992	75.18369	111.45694	171.5232	55.89093	45.62024	80.53128	42.16292	55.22639	86.91928	76.27202	84.38353	86.63404	83.87339	71.7802	99.40834	68.26286	46.53927	83.70943	55.7531	34.65167	44.6418	49.39991	27.7545	44.90016	33.16033	52.78982	25.71697	62.77287	72.91485	114.46916	153.70661	72.62005	36.63083	49.47694	85.84014	51.7852	55.72084	34.05271	49.55166	35.65405	102.32615	172.23048	64.44333	64.32804	70.36306	31.64091	69.56063	27.66062	116.71402	111.85656	55.07293	39.59627	12.6098	45.59889	44.50906	56.4959	113.66712	73.15421	30.92555	81.54206	20.35815	60.97614	76.39564	58.82076	99.3584	65.83708	87.33212	71.53038	76.5542	61.996	56.9813	47.70444	59.83112	55.951	43.18801	57.92927	97.49525	114.40238	134.62539	53.14818	15.37462	31.76689	20.01185	45.9197	72.49177	92.75379	57.20437	27.98648	47.06191	57.32928	80.17549	65.69054	48.82476	34.93288	37.55157	57.95204	85.65093	89.11406	42.36066	108.35407	49.25492	50.62637	80.06724	68.11573	121.92141	99.71	103.91255	140.45941
GH43_30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GH43_31	141.85911	79.15608	57.14839	46.26116	36.70242	39.73469	34.8357	35.17097	30.87757	29.4099	21.7726	52.61242	30.5413	70.46646	23.51152	29.27452	44.43135	19.29721	29.25255	48.13671	79.59742	67.25872	72.85254	116.38733	56.26608	97.09408	115.34825	128.00702	104.33332	71.43613	73.67735	67.5648	78.33995	42.48306	30.5114	38.8459	120.24366	37.49751	28.62071	44.84055	20.60405	38.97085	22.78728	44.59963	22.25649	38.14113	56.40311	57.44378	71.80474	29.97137	9.30777	17.02149	83.61584	56.58206	77.99402	73.56518	85.47657	35.88537	71.98439	71.91832	56.82852	50.67297	66.10664	25.7015	45.83078	19.95681	104.05511	114.03741	48.2893	28.0579	17.8851	67.98172	65.29696	72.17015	69.45682	62.06088	25.95241	52.05131	19.12045	45.06575	97.93864	47.87923	112.32621	73.79031	96.77148	80.89222	69.32737	74.7998	70.41285	53.9629	75.65759	36.82053	29.75707	109.03583	111.11283	103.42427	98.03747	31.15305	12.27058	17.17562	10.60853	35.20606	61.69997	63.18621	37.68639	33.53951	44.13406	88.65939	112.34046	118.78161	70.92704	36.42861	44.91017	72.53433	44.93806	20.49345	16.06783	35.0641	48.58391	44.80927	66.42103	66.91443	123.96758	96.22556	145.63033	112.09884
GH43_33	89.155	65.66088	41.12963	24.98148	21.19937	23.19238	22.96624	30.9641	16.17951	21.02202	9.67947	34.00859	27.59772	38.00711	16.8985	15.43813	28.32764	12.12411	19.28926	21.87747	26.85848	28.1753	25.39311	50.46918	25.04124	47.21709	54.22411	59.58873	49.78559	16.60485	17.12719	20.75473	25.90621	9.40202	9.80278	11.75019	75.85101	20.99985	26.25195	23.29402	13.38509	22.42547	10.91406	35.15721	17.93671	19.26066	22.03265	28.54871	30.29685	26.6318	10.5545	12.04529	34.63294	36.06819	38.27598	67.25909	60.69155	23.49715	35.72109	10.15342	23.16108	27.69338	33.95769	12.16362	25.56578	10.45281	41.82343	29.16231	28.2263	26.61377	12.76455	64.78056	46.52084	61.82785	1.48427	1.08217	2.66777	0.85341	0.46997	4.26417	2.41464	20.4295	34.05473	33.64265	50.29423	39.62872	40.52751	39.31591	35.60116	25.24994	41.79536	10.65872	11.44031	70.26882	54.24085	37.78044	24.65802	11.61241	5.15712	9.32574	6.38429	9.85843	13.07828	9.44666	6.96828	20.44488	24.52919	39.48065	39.95113	62.64835	40.60189	28.87925	29.83273	49.55471	36.97272	16.72258	11.67745	23.85707	24.0504	24.6658	30.18767	31.07584	45.61148	32.42731	61.90575	41.74271
GH43_34	156.95906	107.25068	94.21006	105.45651	71.37231	129.96937	82.69723	73.11935	114.08899	96.81049	176.50911	103.04629	98.82576	105.92972	49.46561	171.44156	193.60536	85.82272	160.47921	162.23686	262.59775	146.7527	115.1824	235.043	112.70019	98.63513	110.71573	101.22792	100.75147	119.25523	117.01092	94.45648	133.12107	104.77899	69.5969	108.43387	95.43733	80.21984	78.57139	95.37606	58.02633	100.30596	79.81582	119.01298	59.38031	83.87339	69.51185	117.9663	168.01873	122.71547	164.17071	183.78236	171.23754	99.58186	132.2524	112.31093	152.32349	86.69323	167.87922	254.95328	109.05611	108.99713	123.85472	167.37672	106.54066	188.84637	161.80067	148.07331	145.44803	103.30641	35.4313	92.09613	88.86503	92.2209	214.99852	189.57116	143.05327	166.70678	48.72713	144.50476	137.29681	104.72368	209.53739	122.44752	147.63817	140.44711	143.92575	164.10739	137.33793	128.055	130.97748	84.96418	80.1811	158.99737	162.47253	180.88751	160.75899	110.74695	32.17474	53.75504	36.75656	113.73426	163.75405	179.75957	114.1827	63.043	82.08947	136.62683	160.15137	121.57331	163.31281	107.74197	177.24272	180.15236	147.85478	116.29029	72.99025	151.81733	110.54084	145.15728	167.95896	213.13632	193.2619	163.08385	198.36918	190.35296
GH43_35	114.50698	70.03774	92.01056	40.46727	45.49682	47.12826	50.87448	49.08847	54.07354	68.86847	37.74678	59.71545	40.04787	75.87399	99.83032	110.38515	96.6205	111.93073	86.92459	70.15096	73.90206	63.13513	57.67676	77.37211	52.39723	101.25407	105.6012	100.59392	100.00571	68.78813	45.57794	58.28529	63.89759	89.03312	89.46874	59.79101	104.32193	88.42338	117.8473	81.28942	111.67632	55.86761	91.74064	28.30829	63.72874	74.61803	58.83602	68.18117	77.4217	44.84531	128.56216	120.76977	36.90354	26.43981	43.9015	84.67372	79.57434	67.37251	58.84041	179.91557	111.62575	113.1338	129.98807	152.47345	76.55995	171.11154	53.14128	83.65003	56.08704	44.61128	48.77131	57.09598	68.04023	68.51258	98.81565	57.6924	53.9868	30.43643	22.97465	21.26888	32.04148	67.13488	51.91549	66.54285	77.78883	103.4172	94.94248	104.74445	134.43114	137.53401	100.20144	113.21942	128.0894	54.01844	58.23202	21.30976	23.46152	61.80863	41.77695	79.72147	90.39418	45.84149	44.69428	48.01135	51.29825	147.89884	121.28448	93.03181	70.40273	113.62349	89.03676	60.49084	83.82335	83.09244	68.07083	91.02535	64.23623	79.90007	58.60594	39.27186	74.15704	39.08977	89.18132	61.99845	80.60023	90.19156
