feature	SRR13759185	SRR13759186	SRR13759187	SRR13759188	SRR13759189	SRR13759190	SRR13759191	SRR13759192	SRR13759193	SRR13759194	SRR13759195	SRR13759196	SRR13759197	SRR13759198	SRR13759199	SRR13759200	SRR13759201	SRR13759202	SRR13759203	SRR13759204	SRR13759205	SRR13759206	SRR13759207	SRR13759208	SRR13759209	SRR13759210	SRR13759211	SRR13759212	SRR13759213	SRR13759214	SRR13759215	SRR13759216	SRR13759217	SRR13759218	SRR13759219	SRR13759220	SRR13759221	SRR13759222	SRR13759223	SRR13759224	SRR13759225	SRR13759226	SRR13759227	SRR13759228	SRR13759229	SRR13759230	SRR13759231	SRR13759232	SRR13759233	SRR13759234	SRR13759235	SRR13759236	SRR13759237	SRR13759238	SRR13759239	SRR13759240	SRR13759241	SRR13759242	SRR13759243	SRR13759244	SRR13759245	SRR13759246	SRR13759247	SRR13759248	SRR13759249	SRR13759250	SRR13759251	SRR13759252	SRR13759253	SRR13759254	SRR13759255	SRR13759256	SRR13759257	SRR13759258	SRR13759259	SRR13759260	SRR13759261	SRR13759262	SRR13759263	SRR13759264	SRR13759265	SRR13759266	SRR13759267	SRR13759268	SRR13759269	SRR13759270	SRR13759271	SRR13759272	SRR13759273	SRR13759274	SRR13759275	SRR13759276	SRR13759277	SRR13759278	SRR13759279	SRR13759280	SRR13759281	SRR13759282	SRR13759283	SRR13759284	SRR13759285	SRR13759286	SRR13759287	SRR13759288	SRR13759289	SRR13759290	SRR13759291	SRR13759292	SRR13759293	SRR13759294	SRR13759295	SRR13759296	SRR13759297	SRR13759298	SRR13759299	SRR13759300	SRR13759301	SRR13759302	SRR13759303	SRR13759304	SRR13759305	SRR13759306	SRR13759307	SRR13759308	SRR13759309	SRR13759310	SRR13759311	SRR13759312	SRR13759313	SRR13759314	SRR13759315	SRR13759316	SRR13759317	SRR13759318	SRR13759319	SRR13759320	SRR13759321	SRR13759322	SRR13759323	SRR13759324	SRR13759325	SRR13759326	SRR13759327	SRR13759328	SRR13759329	SRR13759330	SRR13759331	SRR13759332	SRR13759333	SRR13759334	SRR13759335	SRR13759336	SRR13759337	SRR13759338	SRR13759339	SRR13759340	SRR13759341	SRR13759342	SRR13759343	SRR13759344	SRR13759345	SRR13759346	SRR13759347	SRR13759348	SRR13759349	SRR13759350	SRR13759351	SRR13759352	SRR13759353	SRR13759354	SRR13759355	SRR13759356	SRR13759357	SRR13759358	SRR13759359	SRR13759360	SRR13759361	SRR13759362	SRR13759363	SRR13759364	SRR13759365	SRR13759366	SRR13759367	SRR13759368	SRR13759369	SRR13759370	SRR13759371	SRR13759372	SRR13759373	SRR13759374	SRR13759375	SRR13759376	SRR13759377	SRR13759378	SRR13759379	SRR13759380	SRR13759381	SRR13759382	SRR13759383	SRR13759384
GH43_23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GH43_24	66.2068	218.37045	278.63488	163.40405	252.7779	256.6487	201.34798	314.11856	277.24962	256.60828	156.05604	240.73058	170.15469	159.3268	120.54741	57.11778	96.12952	158.8762	232.8921	228.31201	141.10525	147.15253	278.93562	172.94906	228.63066	224.88309	50.65878	76.27993	129.27003	221.77659	195.20332	169.18622	106.98605	128.06096	72.33724	329.00768	224.63947	193.32542	176.69729	117.02363	289.08342	147.67361	238.33687	63.32868	280.94487	273.30316	163.74489	172.47605	139.87462	179.47299	203.41348	166.92944	121.38272	131.08898	259.82365	125.5876	151.65556	74.74294	114.76239	315.22762	92.34356	213.80922	186.31684	94.39726	10.72798	254.6517	199.57714	266.76243	221.34173	201.56228	172.15262	162.41487	151.00993	213.64931	133.89627	134.18815	114.84386	141.23394	157.33828	91.58287	114.87529	167.46186	260.0414	31.4895	29.22266	259.09966	249.81436	72.49076	140.12636	196.09794	79.7177	114.94657	218.34651	7.75295	318.608	100.28418	223.78346	239.32235	175.70191	108.47697	143.22149	262.87901	229.65786	321.93366	154.85751	52.89376	30.2359	79.51068	76.80795	264.3955	199.58724	243.47246	181.40721	240.29789	58.31005	103.53805	91.66055	155.68552	168.44076	134.85191	99.07174	175.06544	158.70053	162.3567	227.55444	182.59514	217.70722	283.85733	262.06266	30.91039	62.51386	118.3178	152.18717	233.23651	432.00616	339.60257	56.59802	304.85384	177.70421	159.6762	159.51063	369.91716	143.50885	202.84366	230.37522	164.39976	155.49995	378.96192	349.65298	16.7724	45.51689	86.60719	155.34032	199.73328	178.59045	177.8364	143.29038	203.37111	172.62221	215.69728	275.95748	342.47143	250.02903	197.01705	240.31944	53.72458	81.69274	198.20958	185.39729	214.22099	173.60592	212.51677	206.22965	373.86493	328.85376	369.10385	228.66888	143.24066	276.48576	305.26701	264.51351	264.56838	96.61874	146.85321	106.69605	72.23715	163.6815	201.77771	282.08578	228.48755	174.392	100.92101	199.38747	238.14629	230.70415	101.54507	115.65099	214.29636	53.92255	27.20919
GH43_26	45.61072	21.11544	108.15911	102.38407	18.5684	8.67439	53.68796	33.00098	44.91052	38.42395	73.0709	33.99024	34.10046	36.64306	68.45271	14.4072	35.45925	54.85797	75.1485	96.51676	32.60129	49.0872	79.2755	80.902	33.19991	31.78695	22.89518	4.63787	26.46475	21.41848	9.98815	15.55811	22.84611	43.46068	24.176	55.33929	31.6917	35.95623	15.43587	19.28175	36.07686	46.73938	46.59612	7.75812	15.64098	11.08402	30.58852	62.06632	60.51582	55.88175	35.2769	27.04465	63.72516	81.41143	48.2206	51.53008	35.46948	15.2938	34.82739	181.36163	123.30329	9.80324	9.97267	21.76862	7.97784	25.80404	55.62512	22.24228	26.62525	40.37499	52.36588	70.87071	39.23855	46.49839	176.2857	22.46637	28.42094	46.90495	51.8509	113.65292	98.08816	12.21402	13.84677	10.57908	11.12502	36.9621	18.34364	20.07104	53.08267	15.01203	10.86772	6.11166	7.29308	44.01251	127.34177	5.17719	36.39462	17.81379	65.25702	7.93348	49.39959	19.19584	87.6773	111.55324	49.49778	21.86571	14.47304	8.71584	18.16272	20.35901	132.87537	81.39966	40.91627	50.60523	52.53729	23.93768	72.11038	67.98004	8.88439	56.19024	78.80093	94.29197	153.75908	93.73955	51.60363	8.32619	40.03182	172.28647	200.90154	18.03778	20.77728	110.80402	21.06026	51.76008	100.86137	122.62162	149.49012	28.9065	30.96669	59.20417	100.59319	147.85767	21.4319	85.68952	76.03042	68.48945	31.23183	73.91875	101.7685	10.92614	16.64453	33.40126	52.16203	13.48059	44.09145	59.48787	52.04344	53.44391	34.87409	52.10783	92.1998	89.94644	16.48197	28.97069	213.25375	15.94534	30.4463	63.06574	29.00247	46.57651	124.7334	18.4446	126.48151	113.81856	238.57618	278.38458	3.97892	16.71294	76.36375	24.02177	66.00577	16.89431	48.82474	67.83853	6.54809	1.67974	24.38637	71.1095	102.6088	224.71555	311.9193	25.15963	64.37408	0.75903	5.05399	2.84834	3.55585	30.4891	15.25441	4.59963
GH43_27	6.49725	0.97185	0.60321	2.50479	0.32339	NA	0.29159	1.12088	0.70056	0.10653	2.59369	6.65529	1.60883	0.95225	6.77675	0.09389	0.04828	3.23642	1.3802	0.54405	7.38479	0.2721	1.13403	3.93686	0.21558	1.24062	0.25276	0.5983	1.6156	0.92318	NA	1.25903	0.37609	27.84746	13.94995	2.56111	1.07844	2.8704	3.03576	9.06676	0.06249	4.74651	2.58507	0.65856	NA	NA	4.61077	27.35752	1.36934	1.19296	3.40511	1.03998	3.73369	1.45638	1.70535	6.9576	0.79467	0.42215	3.54044	0.22837	NA	2.93187	3.56747	5.13074	6.23126	1.25208	0.60822	0.32784	0.62431	0.35411	11.32265	6.86319	0.44276	2.99228	0.86292	1.97303	2.08595	4.16509	0.46907	0.06263	0.11745	0.30694	0.98395	0.15442	0.06456	1.72481	2.01014	2.51654	28.52386	1.45305	NA	0.02319	0.0087	4.27726	1.84487	NA	1.27668	NA	1.58025	0.61646	NA	0.63236	2.23274	NA	2.79913	2.04822	0.27491	0.82562	0.22766	0.14728	1.15848	0.2347	1.9068	2.60228	4.11034	0.95544	5.80525	15.09089	1.68751	2.20224	1.7575	0.75558	1.55234	0.84052	1.56446	0.59038	0.71574	2.36419	0.99746	15.33444	0.37647	0.36847	5.23487	2.04075	1.14955	1.42158	131.54027	0.21762	2.24102	7.60117	36.16931	1.37275	3.59734	1.58792	2.65968	2.52259	0.50089	1.23093	0.82923	1.45541	0.61696	9.78351	2.16181	2.07792	0.0623	NA	11.15842	0.40259	6.14793	3.7064	7.97358	0.14582	1.31422	3.65011	4.21484	0.01789	2.3636	1.66479	6.25025	0.332	0.07092	0.14152	0.0375	NA	2.79079	4.1668	0.24	0.02782	0.45829	3.09716	0.9927	0.29781	14.55121	17.5976	0.93812	0.29602	8.21965	9.85539	6.84075	3.85504	0.59579	2.47735	2.48913	0.24456	0.03859	0.20958	0.05453	10.21875	0.23862	0.2095
GH43_28	13.62602	119.50219	177.61203	111.49244	43.00236	18.78876	38.5581	27.50979	101.60982	166.97131	101.20694	163.77158	108.87267	67.71303	36.43637	32.52484	56.05316	100.82854	117.11549	141.05611	105.8784	115.83993	100.40958	103.78814	67.29088	58.61325	10.24572	23.81358	112.25355	128.61728	38.38236	64.01582	52.83503	58.78522	34.30001	144.23265	188.42234	67.24344	55.01175	57.53671	113.42105	135.06765	139.33472	23.26933	21.4401	19.13053	84.43501	68.30247	124.74962	80.12661	48.29971	105.04904	110.12816	133.71465	111.01218	103.16346	77.68935	42.25085	57.14429	366.8435	227.02007	39.29749	39.47695	62.69633	1.12035	85.52284	84.38719	58.43678	131.14853	115.14388	106.5087	113.84201	63.0256	155.32132	23.11073	39.09742	103.7998	66.37514	82.34145	49.21408	36.02554	62.71715	91.55858	10.97472	20.55708	97.40043	149.49364	56.2038	63.11092	70.03372	22.31383	18.43291	37.80773	100.10797	187.38634	27.07032	202.65502	132.66452	93.07765	13.5114	39.97503	35.27943	101.04365	181.6419	67.8604	75.10877	70.40913	39.98228	28.68263	63.34623	145.23891	99.03714	107.56639	97.26151	44.54639	70.62917	107.2337	170.27745	38.27831	89.9549	93.03803	88.17749	101.85392	35.35853	33.85178	40.65498	59.85337	392.62528	265.67332	28.60961	20.29586	128.28555	78.91354	89.27969	289.94933	184.45229	10.38065	109.3904	96.74134	156.40066	78.78874	204.84064	133.60618	42.75979	82.44777	95.39289	78.07984	205.57985	192.88056	7.23995	20.51409	101.60256	147.27686	61.72224	71.81625	95.69817	127.58981	110.5215	40.81145	64.60424	88.57558	103.86451	165.98723	79.30754	341.81327	26.29831	57.89616	71.8763	37.70093	34.54213	32.86048	221.09924	31.01596	153.23374	230.59387	339.87036	4.54008	19.72155	233.91737	23.2897	216.6155	169.45258	57.28292	86.24278	17.62587	7.54195	102.94963	30.49471	53.37819	217.35629	256.12597	69.74018	98.18633	13.57491	12.48236	6.84664	22.4978	79.31352	24.0279	5.88056
GH43_29	51.15367	280.45157	92.52208	76.5685	242.98641	248.10018	127.296	128.03122	193.09149	181.65017	255.32393	233.09091	190.0756	39.77208	49.72564	101.79362	181.5162	42.08844	85.37426	86.62647	134.29699	150.07411	255.62084	381.58742	166.40831	189.97438	283.13531	336.45085	122.18675	218.87252	287.2006	158.05212	194.41817	179.99251	247.06681	33.24038	28.01261	245.40598	247.41846	119.1244	272.36433	37.88862	46.21069	271.51387	347.11535	406.78574	71.11674	40.72666	175.78233	188.14506	51.88019	170.6849	219.48521	197.81762	134.25236	81.87088	115.83956	302.31028	298.37239	137.83455	0.2005	654.11029	579.87856	233.16483	387.95342	148.84228	58.89388	388.42114	265.15948	253.31582	197.00429	83.3453	294.34588	151.58612	115.74277	308.57873	26.88345	327.53902	400.20572	159.99423	198.75675	400.26249	260.92442	200.10523	192.01722	110.44569	101.20508	25.14956	181.98011	287.68982	237.37305	332.68716	301.48593	3.22273	122.18096	296.36381	194.47251	200.0623	178.20671	266.10355	166.59264	95.85928	127.60397	90.59016	145.6834	240.01378	272.43003	184.28209	191.62181	232.2405	33.92364	9.77872	67.36895	75.39128	46.23282	56.60381	273.40183	124.04295	255.986	148.61234	153.46899	108.69054	93.23063	182.64833	278.1138	197.05687	213.58145	40.96027	70.4574	261.63959	251.12675	80.83859	45.24798	49.40783	63.07875	211.08133	117.04587	364.51833	262.85173	118.84971	59.9633	70.83992	313.1813	447.64576	398.26828	160.20709	264.81507	118.80662	129.54282	241.91562	208.50934	68.92446	79.75093	500.66894	137.67518	134.5598	98.3242	379.95078	101.74994	99.74171	40.57706	35.47632	46.46455	46.76746	128.53146	181.89092	246.26533	182.88971	113.59052	252.12371	247.3608	235.14094	326.28958	107.77111	183.1699	327.93569	290.62115	158.45641	71.61978	100.05529	161.36384	411.892	42.55379	91.72438	196.35647	233.56774	56.90248	69.60218	98.76139	117.61976	85.40558	43.86462	138.6858	217.04938	210.16707	290.14547	288.829	322.71219	272.88628	375.88052
GH43_3	89.12976	69.51304	96.5951	61.81188	37.47554	32.36055	112.80112	158.34228	52.57107	61.43052	64.55014	64.71911	38.60593	47.81859	63.98914	45.23429	66.83973	73.27781	124.78281	82.66511	24.91818	64.10987	154.87126	149.45585	31.38716	34.95762	10.85111	12.1043	37.99744	29.26608	128.46398	88.50564	25.84737	18.00793	15.63381	44.27738	45.0501	82.57558	93.84792	54.56396	91.01664	70.68598	47.48149	3.47341	11.65706	7.03684	17.65528	14.15018	35.15801	34.43709	32.74644	47.14879	7.40721	14.11219	79.95152	54.78644	53.3786	56.3761	74.766	104.64693	29.9094	160.08298	130.83262	177.76817	240.80591	36.06543	62.56977	86.08613	101.05128	87.79966	19.25907	24.73411	39.93629	67.23553	10.94379	13.34994	42.2013	116.91774	170.87816	64.45496	56.31444	51.91993	73.96039	9.11041	8.13236	38.861	38.17655	30.23393	32.94013	38.29857	18.35422	10.15127	7.33289	NA	148.69758	5.41715	89.93186	46.64759	58.92678	5.60418	19.47558	22.51162	93.22913	159.71241	76.47442	123.90639	131.71356	128.8495	136.01973	89.85768	74.40231	41.36877	46.72879	59.73925	27.34475	26.76758	105.43001	70.1952	2.40003	23.76881	37.17702	80.787	67.77623	11.90363	21.04233	116.83141	110.14918	111.02231	124.65461	152.04834	174.22418	98.72898	55.4527	122.75336	112.41374	118.1467	3.20451	53.06485	23.16343	56.30529	50.70955	114.7942	13.42782	95.42811	101.77707	46.21666	47.50616	93.16237	111.63411	1.24559	7.3531	33.61504	68.61744	14.46882	48.79779	61.60421	25.67643	60.60618	43.34968	50.24302	78.60808	78.93059	101.50373	36.1016	133.60448	27.71809	76.33604	114.90467	61.13901	16.52248	19.06429	92.84686	100.75202	120.7428	190.9049	278.10057	5.85281	18.44226	111.83775	72.01456	119.20266	151.33517	21.71836	25.36229	3.83579	2.05072	33.76782	24.6006	23.60063	179.53478	153.74139	26.59539	63.78663	0.7454	4.64443	13.08685	19.82032	22.25356	8.99879	0.57078
GH43_31	22.78971	84.33495	101.66337	56.22869	40.2406	33.40026	77.70904	83.92416	47.15041	68.58015	44.98229	49.94207	42.05724	41.44303	43.01386	32.16631	48.47843	58.90286	103.67711	59.49225	35.65374	60.91351	135.56437	161.28817	54.50647	38.09914	7.84383	10.96439	31.88138	35.10402	155.68778	78.16102	20.27235	17.62346	18.53753	48.35222	61.8718	125.7707	155.22579	64.71214	102.77415	51.72905	43.77802	2.77004	8.34804	5.39513	22.30768	15.66696	30.36906	31.74027	17.65382	37.22136	8.09839	10.83347	82.88102	38.86799	43.86527	62.37501	73.13678	153.48209	58.28051	151.05184	129.51463	129.27652	157.34875	46.01243	56.55716	121.97604	92.11454	85.86683	25.6394	38.25482	37.03587	63.39996	8.50693	17.88139	43.56569	166.12933	237.16783	73.87719	81.30207	72.51722	111.3617	8.31143	6.74645	48.68761	71.72298	22.83504	45.91418	50.66887	16.25533	11.53016	5.57514	NA	114.09503	5.21323	96.87444	57.51811	61.32073	5.25533	20.75672	23.28277	77.97575	95.71015	52.45463	97.71316	108.92852	110.36696	107.76964	68.16348	22.44798	10.83094	47.20303	76.02928	16.12551	26.69829	141.0087	94.44807	2.14849	21.9038	23.21628	79.06203	75.39568	14.11554	23.96949	117.43647	109.33858	191.12826	163.92499	112.97872	123.02425	32.23556	51.06736	80.77256	176.30859	99.51706	3.1401	85.95805	38.67741	72.14309	36.47199	128.10515	16.35954	138.57542	120.5882	39.70257	41.51947	111.9818	115.1192	0.38246	6.15427	37.23352	64.8608	23.88491	69.28728	61.78961	32.42372	48.48297	41.6892	45.33984	81.66594	84.78241	159.79424	37.00147	95.04009	21.50395	58.37997	90.65981	38.33454	28.6251	29.14482	161.13882	158.66938	158.93814	191.16813	112.69607	4.86941	14.59934	175.93942	62.1529	186.55234	254.37357	26.94786	49.82931	5.73391	1.12914	35.49329	31.12768	46.36199	116.32497	150.6657	26.92141	60.71312	0.91715	4.20827	9.47263	13.42259	21.37509	13.36664	0.76639
GH43_33	1.88208	41.76043	36.7046	16.2748	7.8038	6.02786	0.08387	0.06927	9.80491	36.068	21.51368	26.7644	22.9262	16.21354	14.46891	14.55823	14.58752	11.73216	17.86674	41.91708	36.23554	34.52528	5.87878	2.33876	63.95184	18.37193	2.29022	8.27023	37.10523	40.58426	11.95456	29.1531	19.85342	14.57144	16.39278	27.11012	42.07999	29.90159	26.34459	3.75835	29.82464	34.76845	41.22693	3.17878	3.89281	1.76621	18.24023	9.2176	11.05167	7.91684	17.15138	15.22099	4.76792	7.34588	31.38914	23.0375	23.72329	6.91273	5.67075	45.37984	52.93611	3.19987	3.66028	25.77024	0.0228	22.01369	21.24329	11.73325	30.50221	24.57194	18.10133	17.61275	22.09957	43.47821	2.48668	9.18205	27.0309	8.96174	1.31964	18.02056	16.29922	3.92844	5.58832	2.32964	2.72777	44.19088	51.58181	13.2097	14.72874	19.02992	6.63385	6.39721	3.11011	2.69729	26.30553	3.11729	39.35809	23.4562	26.44534	5.89143	17.6275	9.90543	12.41562	29.66145	23.12236	5.54919	9.97365	6.3835	5.24619	10.72405	2.63379	1.20836	27.11965	24.5404	5.64792	26.3744	6.42491	34.6878	2.934	19.79687	8.59209	14.69974	21.58923	9.19014	10.80534	4.60084	10.93944	116.81423	63.83652	2.42254	5.35421	6.15119	15.03465	10.96132	88.41975	49.69648	2.08634	52.54173	33.39394	42.28479	7.81296	38.67416	6.40045	3.91721	0.39207	19.38905	18.8763	55.1353	53.95251	1.49425	2.01913	24.26588	29.87353	15.05159	18.00711	19.4238	10.00764	8.80167	18.35642	14.78081	23.40114	35.44432	93.98805	36.50768	36.10583	9.30578	8.74538	34.31203	14.41954	14.30305	13.34824	38.63391	8.16598	46.34697	0.20856	0.06333	0.37955	8.79854	86.69072	NA	74.86129	36.77572	16.36159	26.47564	7.39275	1.26123	21.16766	NA	NA	NA	0.04365	17.26537	24.48231	0.60578	2.52064	2.88578	2.68399	10.61625	6.54321	0.20697
GH43_34	112.70899	281.83164	184.07327	122.06665	205.67694	225.36626	250.62908	279.43192	176.11466	200.19717	222.80845	124.41698	131.37532	111.30286	131.07216	89.55625	161.52017	169.22249	210.23566	246.48587	115.56654	139.02704	400.44056	357.10651	138.98973	207.83041	172.19911	264.51359	127.17015	190.64555	261.54146	198.71391	175.61916	126.93509	92.61798	270.67998	169.63984	184.80124	173.49102	244.47114	271.8731	103.78949	180.49412	237.00782	216.57887	214.34316	113.39743	102.29654	133.87416	180.46639	72.01942	125.93852	237.99531	172.17853	169.80433	88.79172	129.98988	221.15045	230.16908	170.40334	56.11545	394.0292	341.40242	212.32531	206.82872	206.05811	136.93194	255.9669	326.25032	276.19468	88.83708	89.93735	143.89461	189.77398	148.60169	129.05213	70.04707	296.25004	396.50903	167.98812	224.40668	111.84587	160.25006	219.67834	188.14683	211.4618	179.40969	37.53646	139.17384	248.47512	117.06947	146.23303	168.21059	5.04524	191.88812	204.05708	198.49779	197.94411	202.17219	176.50532	111.27214	255.32767	192.62712	193.16258	113.48467	165.97719	191.37364	188.07021	194.42664	284.19943	183.04796	149.91781	138.17714	186.77356	56.30655	89.52464	306.18331	181.33081	78.28048	101.28049	119.86265	217.32736	181.05547	265.51785	287.40797	339.91179	347.59152	248.67488	239.05105	218.24335	153.8415	192.65572	148.3604	257.69566	267.82444	210.55089	96.96882	258.03086	175.27087	162.8724	137.39329	216.01552	213.94619	308.47286	332.77061	89.38572	94.10261	379.50073	360.93855	248.20174	234.57686	89.92097	132.45505	287.09714	204.30808	190.21909	105.66318	204.13866	115.46741	150.2335	248.05217	277.81033	244.1378	99.44702	171.49903	223.27996	183.70911	316.81334	266.50342	203.19316	142.06164	205.08297	240.30093	224.62449	222.79528	315.84419	241.41119	170.71699	253.58197	247.06341	280.31302	322.31679	80.09441	133.60048	90.92375	197.71305	92.23622	207.81325	298.63153	109.76648	67.56562	58.33397	150.25459	93.85977	140.04267	146.65201	172.3552	213.83791	177.07429	224.58014
GH43_35	33.18338	87.04152	82.55481	59.86757	10.54138	6.4824	17.13884	2.95135	45.43254	86.87542	84.56415	94.31896	93.84042	33.26077	29.04513	36.43134	29.69975	42.31351	67.57017	28.57987	72.20343	61.49442	6.03764	10.71062	70.85488	24.60991	3.18851	7.05403	79.74841	97.45947	11.23362	48.93202	53.76249	81.89265	15.56187	93.19937	152.52402	59.20372	25.44735	23.16133	59.85343	112.22221	70.32625	30.83622	15.02832	4.52403	155.9643	138.41891	66.65655	39.8631	31.08742	72.3326	46.4615	54.13531	71.24062	92.5525	47.61084	83.91322	86.70327	51.82902	15.07849	10.94022	13.31686	23.69074	3.83214	75.57799	35.84254	35.28407	9.60129	11.75914	37.12139	32.33644	32.07009	78.66078	6.04763	10.08126	45.15211	12.68582	16.60554	12.24184	12.54515	30.91309	38.59633	4.89953	11.10492	106.18	96.91767	72.71234	55.77294	56.6149	29.2415	19.4236	27.88817	130.11043	57.75569	19.08511	64.40066	64.65635	25.22561	8.06314	27.62103	12.28421	46.11095	24.72238	29.29061	58.88916	66.67965	30.90659	40.58126	9.6584	4.3851	84.45218	52.83441	50.59635	27.62761	34.12546	58.42199	117.59247	42.34389	64.81207	58.1516	18.84195	20.83583	9.28911	6.57251	15.97223	29.80987	96.77583	53.20307	54.31132	27.02145	45.55756	26.43519	22.63109	106.23669	81.13593	4.65872	45.16388	50.72894	91.24679	32.44038	96.06886	193.06336	1.8452	15.18933	100.662	48.4612	43.27231	39.69459	4.43576	15.81177	45.58695	68.74899	31.48721	30.05052	24.94457	135.49079	35.72717	83.65399	54.6578	8.34448	30.2337	78.14045	28.28921	9.76467	11.09824	41.54181	25.73749	38.00744	9.76736	11.61027	130.25369	9.1683	39.64403	39.87343	19.76036	2.18876	10.17945	103.25638	19.9798	83.27751	79.24012	69.33753	51.48919	9.4722	2.15457	37.48253	24.68292	9.52753	39.97355	12.75251	162.54944	125.60656	2.28825	8.89422	6.93819	7.96909	60.21748	6.28133	0.63417
GH43_37	NA	0.07314	0.09313	0.87918	0.07359	NA	NA	0.13305	0.36477	0.08582	0.67402	0.50808	0.12627	0.70324	0.17223	NA	NA	0.72614	0.20558	0.1268	0.1483	0.67888	NA	NA	0.18385	0.07459	NA	NA	0.12085	NA	0.27357	0.43644	0.22702	1.60355	0.04512	0.07174	1.05863	0.28749	0.24782	0.21407	NA	0.34919	0.04521	0.13592	0.03469	NA	0.04116	0.23122	0.24522	0.46628	0.17641	2.48644	NA	0.60798	NA	0.24231	NA	0.32718	0.67547	NA	NA	NA	0.0725	0.10802	NA	NA	0.4216	0.15965	NA	0.13609	NA	0.03425	0.13679	0.18575	NA	NA	0.50354	NA	NA	NA	NA	0.20385	0.03922	NA	NA	NA	0.45018	0.14301	NA	NA	NA	NA	NA	4.2397	2.11708	NA	0.35025	NA	NA	NA	0.1623	0.47796	0.04299	NA	NA	0.08093	0.07436	0.03051	0.22276	NA	0.38639	0.58222	0.53645	0.09224	1.67941	2.07656	0.18236	0.82225	NA	0.61501	0.07499	1.37383	0.95577	0.32574	0.03103	NA	0.5267	0.23807	NA	NA	0.76197	0.13857	0.14426	0.02836	0.11115	2.22123	NA	NA	NA	NA	0.03815	NA	NA	0.59072	0.24175	NA	0.09016	0.26099	0.34298	NA	0.13374	0.04348	0.39176	NA	0.14992	0.12074	1.27929	0.52658	NA	0.15323	2.47567	5.3029	0.17346	0.38097	0.40517	0.06017	0.43127	NA	0.47365	NA	NA	0.18917	0.05177	6.80733	11.69076	0.16218	0.07642	0.06237	NA	0.09672	NA	NA	NA	0.0743	NA	0.03406	0.12835	0.1085	1.94731	NA	NA	1.07065	1.92398	NA	NA	NA	NA	0.07798	NA	NA
GH43_4	137.60158	157.92622	120.57692	133.03522	216.66295	205.53118	315.63643	302.35726	171.55723	137.67273	142.42172	141.76441	153.98291	120.87209	76.67701	87.0177	137.98432	151.22643	168.60016	173.5916	148.91014	76.52019	183.0037	164.27465	149.57522	166.7445	205.53803	285.36946	54.94072	88.77849	171.87266	105.25256	99.53868	179.30058	193.91315	203.12421	94.49981	123.84018	113.47105	146.41631	179.51522	47.21883	103.33255	223.34696	249.97905	261.89304	117.44535	104.98433	120.93925	161.39791	67.76776	155.52946	151.60982	123.03946	148.32311	94.22706	137.21861	313.90316	243.02118	119.98293	10.87511	259.35524	225.02772	218.81173	268.72213	208.13315	119.77685	125.81616	125.14343	131.9368	172.36523	120.58031	264.6001	183.7581	202.23983	319.47285	58.91664	170.52476	194.81009	128.3974	152.18644	306.005	260.13538	235.78243	214.13702	156.37624	88.79156	58.81147	32.23255	42.78869	139.17514	183.47013	236.38984	31.07427	94.18915	219.87496	197.96702	259.34441	240.26424	258.46333	137.95023	190.11333	182.16525	82.60793	114.17504	145.39796	174.91569	206.56666	196.85531	341.18563	106.80359	133.09065	84.64854	105.93034	44.65356	50.60352	116.15538	85.78871	233.44151	114.24245	154.96048	171.28798	137.19164	275.46609	282.73996	205.91023	186.37536	22.56897	33.88212	223.83841	201.04533	74.5827	134.2131	241.25889	148.54068	180.75647	65.09264	142.46515	26.95464	25.27587	163.16264	139.14899	145.99911	165.68039	160.25998	128.37091	149.7639	185.7098	163.29704	271.2739	258.46384	56.61051	73.45708	192.48781	87.87486	104.37056	142.43842	266.31195	155.87805	176.13168	152.52144	226.32132	141.12832	74.40686	39.55029	228.47005	239.0081	251.67968	250.78733	383.70149	248.66096	155.50468	189.5331	168.35897	91.68661	8.40986	242.53426	154.03179	69.39673	274.41732	85.36062	144.92755	55.23939	92.81494	154.75318	219.70401	77.25584	163.85118	240.97468	0.91847	0.71295	44.38053	111.036	186.77993	198.50646	185.80166	201.2827	144.65401	205.51772	253.01412
